Source Name	Comment[ENA_SAMPLE]	Material Type	Characteristics[organism part]	Characteristics[organism]	Characteristics[sex]	Characteristics[developmental stage]	Protocol REF	Term Source REF	Protocol REF	Term Source REF	Protocol REF	Term Source REF	Extract Name	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[LIBRARY_LAYOUT]	Comment[ORIENTATION]	Comment[NOMINAL_LENGTH]	Protocol REF	Term Source REF	Performer	Assay Name	Technology Type	Comment[technical replicate group]	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[MD5]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Factor Value[organism part]
spleen_3a	ERS327025	organism part	spleen	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V82	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	422	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	5_130103_AD1J0JACXX_P262_150D_index2	sequencing assay	group 76	ERX288641	5_130103_AD1J0JACXX_P262_150D_index2_2.fastq.gz	5_130103_AD1J0JACXX_P262_150D_index2_2.fastq.gz	ERR315338	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315338/ERR315338_2.fastq.gz	d5be3c13f03eeac9a91577275fd75824	102	209	spleen
spleen_3b	ERS326970	organism part	spleen	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V83	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	339	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130130_AH03CYADXX_P262_151E_index7	sequencing assay	group 77	ERX288522	1_130130_AH03CYADXX_P262_151E_index7_1.fastq.gz	1_130130_AH03CYADXX_P262_151E_index7_1.fastq.gz	ERR315416	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315416/ERR315416_1.fastq.gz	4fe3d2705f1fde87a2613f880babdc43	102	209	spleen
spleen_3b	ERS326970	organism part	spleen	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V83	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	339	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130130_AH03CYADXX_P262_151E_index7	sequencing assay	group 77	ERX288522	1_130130_AH03CYADXX_P262_151E_index7_2.fastq.gz	1_130130_AH03CYADXX_P262_151E_index7_2.fastq.gz	ERR315416	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315416/ERR315416_2.fastq.gz	faf4ed58e3c8d17a4964a8373def4bec	102	209	spleen
spleen_3b	ERS326970	organism part	spleen	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V83	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	339	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130130_AH03CYADXX_P262_151E_index7	sequencing assay	group 77	ERX288616	2_130130_AH03CYADXX_P262_151E_index7_1.fastq.gz	2_130130_AH03CYADXX_P262_151E_index7_1.fastq.gz	ERR315405	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315405/ERR315405_1.fastq.gz	65dc82efb7482e70f0fb7234321167fc	102	209	spleen
spleen_3b	ERS326970	organism part	spleen	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V83	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	339	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130130_AH03CYADXX_P262_151E_index7	sequencing assay	group 77	ERX288616	2_130130_AH03CYADXX_P262_151E_index7_2.fastq.gz	2_130130_AH03CYADXX_P262_151E_index7_2.fastq.gz	ERR315405	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315405/ERR315405_2.fastq.gz	1ae01d6cdc9a2556e3ad1bc1f54bbbf5	102	209	spleen
spleen_3c	ERS326983	organism part	spleen	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V84	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	410	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	5_130103_AD1J0JACXX_P262_152D_index4	sequencing assay	group 78	ERX288543	5_130103_AD1J0JACXX_P262_152D_index4_1.fastq.gz	5_130103_AD1J0JACXX_P262_152D_index4_1.fastq.gz	ERR315473	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315473/ERR315473_1.fastq.gz	f82317104150f9d9450d125c656bfe74	102	209	spleen
spleen_3c	ERS326983	organism part	spleen	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V84	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	410	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	5_130103_AD1J0JACXX_P262_152D_index4	sequencing assay	group 78	ERX288543	5_130103_AD1J0JACXX_P262_152D_index4_2.fastq.gz	5_130103_AD1J0JACXX_P262_152D_index4_2.fastq.gz	ERR315473	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315473/ERR315473_2.fastq.gz	6843c829aae3d9771a5c9308c8c7ae27	102	209	spleen
spleen_3d	ERS327006	organism part	spleen	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V85	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	420	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	5_130103_AD1J0JACXX_P262_153D_index5	sequencing assay	group 79	ERX288586	5_130103_AD1J0JACXX_P262_153D_index5_1.fastq.gz	5_130103_AD1J0JACXX_P262_153D_index5_1.fastq.gz	ERR315448	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315448/ERR315448_1.fastq.gz	ecb94d8cb0c5a28c9aade52a2f6f094f	102	209	spleen
spleen_3d	ERS327006	organism part	spleen	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V85	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	420	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	5_130103_AD1J0JACXX_P262_153D_index5	sequencing assay	group 79	ERX288586	5_130103_AD1J0JACXX_P262_153D_index5_2.fastq.gz	5_130103_AD1J0JACXX_P262_153D_index5_2.fastq.gz	ERR315448	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315448/ERR315448_2.fastq.gz	b604aef115c3b16fbfe34603f44c0fc4	102	209	spleen
stomach_3a	ERS327014	organism part	stomach	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V90	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	413	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	5_130103_AD1J0JACXX_P262_154D_index6	sequencing assay	group 80	ERX288605	5_130103_AD1J0JACXX_P262_154D_index6_1.fastq.gz	5_130103_AD1J0JACXX_P262_154D_index6_1.fastq.gz	ERR315379	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315379/ERR315379_1.fastq.gz	5c64422d11c7f52b11226638f2a79c31	102	209	stomach
stomach_3a	ERS327014	organism part	stomach	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V90	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	413	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	5_130103_AD1J0JACXX_P262_154D_index6	sequencing assay	group 80	ERX288605	5_130103_AD1J0JACXX_P262_154D_index6_2.fastq.gz	5_130103_AD1J0JACXX_P262_154D_index6_2.fastq.gz	ERR315379	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315379/ERR315379_2.fastq.gz	124a6725cac3b3ccb664974e8ef0c216	102	209	stomach
stomach_3b	ERS326950	organism part	stomach	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V91	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	332	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130130_AH03CYADXX_P262_155E_index8	sequencing assay	group 81	ERX288516	1_130130_AH03CYADXX_P262_155E_index8_1.fastq.gz	1_130130_AH03CYADXX_P262_155E_index8_1.fastq.gz	ERR315485	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315485/ERR315485_1.fastq.gz	a37ad019671336ceb274957514a40950	102	209	stomach
stomach_3b	ERS326950	organism part	stomach	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V91	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	332	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130130_AH03CYADXX_P262_155E_index8	sequencing assay	group 81	ERX288516	1_130130_AH03CYADXX_P262_155E_index8_2.fastq.gz	1_130130_AH03CYADXX_P262_155E_index8_2.fastq.gz	ERR315485	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315485/ERR315485_2.fastq.gz	6f79d0eb84dded9d4661bdbce210af63	102	209	stomach
stomach_3b	ERS326950	organism part	stomach	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V91	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	332	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130130_AH03CYADXX_P262_155E_index8	sequencing assay	group 81	ERX288494	2_130130_AH03CYADXX_P262_155E_index8_1.fastq.gz	2_130130_AH03CYADXX_P262_155E_index8_1.fastq.gz	ERR315369	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315369/ERR315369_1.fastq.gz	b49166a18df6cdef0df7de1173c56eb2	102	209	stomach
stomach_3b	ERS326950	organism part	stomach	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V91	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	332	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130130_AH03CYADXX_P262_155E_index8	sequencing assay	group 81	ERX288494	2_130130_AH03CYADXX_P262_155E_index8_2.fastq.gz	2_130130_AH03CYADXX_P262_155E_index8_2.fastq.gz	ERR315369	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315369/ERR315369_2.fastq.gz	6142b8df1250dc208efd43959961a0af	102	209	stomach
stomach_a	ERS327000	organism part	stomach	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V18	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	638	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	3_120522_AC0R42ACXX_P189_115_index1	sequencing assay	group 82	ERX288572	3_120522_AC0R42ACXX_P189_115_index1_1.fastq.gz	3_120522_AC0R42ACXX_P189_115_index1_1.fastq.gz	ERR315467	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315467/ERR315467_1.fastq.gz	a18fc22588ed26e692c65010a77b1e11	102	209	stomach
stomach_a	ERS327000	organism part	stomach	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V18	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	638	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	3_120522_AC0R42ACXX_P189_115_index1	sequencing assay	group 82	ERX288572	3_120522_AC0R42ACXX_P189_115_index1_2.fastq.gz	3_120522_AC0R42ACXX_P189_115_index1_2.fastq.gz	ERR315467	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315467/ERR315467_2.fastq.gz	5b3f6deddb4e1f9f7d02751fccf0b17f	102	209	stomach
testis_4a	ERS326957	organism part	testis	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V134	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	376	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130213_BH07P4ADXX_P282_115C_index10	sequencing assay	group 83	ERX288563	1_130213_BH07P4ADXX_P282_115C_index10_1.fastq.gz	1_130213_BH07P4ADXX_P282_115C_index10_1.fastq.gz	ERR315350	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315350/ERR315350_1.fastq.gz	6c0558ba4f9930123e9cbc2b3837e7db	102	209	testis
testis_4a	ERS326957	organism part	testis	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V134	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	376	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130213_BH07P4ADXX_P282_115C_index10	sequencing assay	group 83	ERX288563	1_130213_BH07P4ADXX_P282_115C_index10_2.fastq.gz	1_130213_BH07P4ADXX_P282_115C_index10_2.fastq.gz	ERR315350	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315350/ERR315350_2.fastq.gz	c24b6dc8cc7e0693c7782e11c62919c2	102	209	testis
testis_4a	ERS326957	organism part	testis	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V134	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	376	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130213_BH07P4ADXX_P282_115C_index10	sequencing assay	group 83	ERX288501	2_130213_BH07P4ADXX_P282_115C_index10_1.fastq.gz	2_130213_BH07P4ADXX_P282_115C_index10_1.fastq.gz	ERR315351	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315351/ERR315351_1.fastq.gz	8a59917e2737c3a3150078a8c30ac8fe	102	209	testis
testis_4a	ERS326957	organism part	testis	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V134	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	376	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130213_BH07P4ADXX_P282_115C_index10	sequencing assay	group 83	ERX288501	2_130213_BH07P4ADXX_P282_115C_index10_2.fastq.gz	2_130213_BH07P4ADXX_P282_115C_index10_2.fastq.gz	ERR315351	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315351/ERR315351_2.fastq.gz	da825ac59b193a9143f3d2e2b703f59a	102	209	testis
testis_7a	ERS326963	organism part	testis	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V255	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	432	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130517_AD259NACXX_P480_101_index10	sequencing assay	group 84	ERX288512	1_130517_AD259NACXX_P480_101_index10_1.fastq.gz	1_130517_AD259NACXX_P480_101_index10_1.fastq.gz	ERR315352	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315352/ERR315352_1.fastq.gz	38eedcef75a5c6ff3df802402ef4c855	102	209	testis
testis_7a	ERS326963	organism part	testis	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V255	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	432	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130517_AD259NACXX_P480_101_index10	sequencing assay	group 84	ERX288512	1_130517_AD259NACXX_P480_101_index10_2.fastq.gz	1_130517_AD259NACXX_P480_101_index10_2.fastq.gz	ERR315352	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315352/ERR315352_2.fastq.gz	0f6c21d09481a3f3e51134a469e0bb52	102	209	testis
testis_7b	ERS327017	organism part	testis	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V256	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	472	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130517_AD259NACXX_P480_102_index11	sequencing assay	group 85	ERX288610	1_130517_AD259NACXX_P480_102_index11_1.fastq.gz	1_130517_AD259NACXX_P480_102_index11_1.fastq.gz	ERR315456	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315456/ERR315456_1.fastq.gz	43aba8381cd401a1bc7d27f70a7d429b	102	209	testis
testis_7b	ERS327017	organism part	testis	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V256	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	472	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130517_AD259NACXX_P480_102_index11	sequencing assay	group 85	ERX288610	1_130517_AD259NACXX_P480_102_index11_2.fastq.gz	1_130517_AD259NACXX_P480_102_index11_2.fastq.gz	ERR315456	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315456/ERR315456_2.fastq.gz	51aea46b5bfcb1232d21fd30e0785288	102	209	testis
testis_7c	ERS326984	organism part	testis	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V257	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	439	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130517_AD259NACXX_P480_103_index12	sequencing assay	group 86	ERX288544	1_130517_AD259NACXX_P480_103_index12_1.fastq.gz	1_130517_AD259NACXX_P480_103_index12_1.fastq.gz	ERR315391	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315391/ERR315391_1.fastq.gz	f72edcbd33c5d265074f9abf35046710	102	209	testis
testis_7c	ERS326984	organism part	testis	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V257	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	439	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130517_AD259NACXX_P480_103_index12	sequencing assay	group 86	ERX288544	1_130517_AD259NACXX_P480_103_index12_2.fastq.gz	1_130517_AD259NACXX_P480_103_index12_2.fastq.gz	ERR315391	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315391/ERR315391_2.fastq.gz	32f19fa1aa53c2fd4fe7da5788516626	102	209	testis
testis_7d	ERS326998	organism part	testis	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V258	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	470	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130517_AD259NACXX_P480_104_index13	sequencing assay	group 87	ERX288568	1_130517_AD259NACXX_P480_104_index13_1.fastq.gz	1_130517_AD259NACXX_P480_104_index13_1.fastq.gz	ERR315446	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315446/ERR315446_1.fastq.gz	3b70798e90dfc5e70cf4e5287045e251	102	209	testis
testis_7d	ERS326998	organism part	testis	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V258	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	470	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130517_AD259NACXX_P480_104_index13	sequencing assay	group 87	ERX288568	1_130517_AD259NACXX_P480_104_index13_2.fastq.gz	1_130517_AD259NACXX_P480_104_index13_2.fastq.gz	ERR315446	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315446/ERR315446_2.fastq.gz	fea30ba403419d7f9db3ea32d6c0b650	102	209	testis
testis_7e	ERS327016	organism part	testis	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V259	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	472	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130517_AD259NACXX_P480_105_index14	sequencing assay	group 88	ERX288608	1_130517_AD259NACXX_P480_105_index14_1.fastq.gz	1_130517_AD259NACXX_P480_105_index14_1.fastq.gz	ERR315415	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315415/ERR315415_1.fastq.gz	e5a77f95f75960acd6b23eb6a1d57c24	102	209	testis
testis_7e	ERS327016	organism part	testis	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V259	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	472	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130517_AD259NACXX_P480_105_index14	sequencing assay	group 88	ERX288608	1_130517_AD259NACXX_P480_105_index14_2.fastq.gz	1_130517_AD259NACXX_P480_105_index14_2.fastq.gz	ERR315415	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315415/ERR315415_2.fastq.gz	c516e9d1bf3de296563f5c90fc0e29f6	102	209	testis
testis_7f	ERS327023	organism part	testis	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V260	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	470	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130517_AD259NACXX_P480_106_index15	sequencing assay	group 89	ERX288638	1_130517_AD259NACXX_P480_106_index15_1.fastq.gz	1_130517_AD259NACXX_P480_106_index15_1.fastq.gz	ERR315492	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315492/ERR315492_1.fastq.gz	10822953eb7f435c4a58f324ded2f8dd	102	209	testis
testis_7f	ERS327023	organism part	testis	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V260	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	470	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130517_AD259NACXX_P480_106_index15	sequencing assay	group 89	ERX288638	1_130517_AD259NACXX_P480_106_index15_2.fastq.gz	1_130517_AD259NACXX_P480_106_index15_2.fastq.gz	ERR315492	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315492/ERR315492_2.fastq.gz	1d9585d9116f2e8c92ed08056d4cf6cf	102	209	testis
thyroid_5a	ERS327005	organism part	thyroid	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V196	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	528	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130227_BH04NDADXX_P414_115_index25	sequencing assay	group 90	ERX288613	1_130227_BH04NDADXX_P414_115_index25_1.fastq.gz	1_130227_BH04NDADXX_P414_115_index25_1.fastq.gz	ERR315358	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315358/ERR315358_1.fastq.gz	6ef0c8585c25b4112895a92b26ed1241	102	209	thyroid
thyroid_5a	ERS327005	organism part	thyroid	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V196	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	528	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130227_BH04NDADXX_P414_115_index25	sequencing assay	group 90	ERX288613	1_130227_BH04NDADXX_P414_115_index25_2.fastq.gz	1_130227_BH04NDADXX_P414_115_index25_2.fastq.gz	ERR315358	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315358/ERR315358_2.fastq.gz	0006220984f2428ae0e7859fd1f9212e	102	209	thyroid
thyroid_5a	ERS327005	organism part	thyroid	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V196	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	528	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130227_BH04NDADXX_P414_115_index25	sequencing assay	group 90	ERX288582	2_130227_BH04NDADXX_P414_115_index25_1.fastq.gz	2_130227_BH04NDADXX_P414_115_index25_1.fastq.gz	ERR315422	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315422/ERR315422_1.fastq.gz	f6532fedf1155be5a5abe8a9f6c0358c	102	209	thyroid
thyroid_5a	ERS327005	organism part	thyroid	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V196	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	528	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130227_BH04NDADXX_P414_115_index25	sequencing assay	group 90	ERX288582	2_130227_BH04NDADXX_P414_115_index25_2.fastq.gz	2_130227_BH04NDADXX_P414_115_index25_2.fastq.gz	ERR315422	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315422/ERR315422_2.fastq.gz	da1775fd77ae0a0902db562bd3945195	102	209	thyroid
